          15           4  1.2431531E-02
          16           4  1.0515985E-02
          17           4  9.7900834E-03
          18           4  8.7441243E-03
          19           4  7.4976245E-03
          20           4  7.1394425E-03
          21           4  7.1396311E-03
          22           4  7.4978075E-03
          23           4  8.7441579E-03
          24           4  9.7898943E-03
          25           4  1.0515804E-02
          26           4  1.2431491E-02
          27           4  1.5880395E-02
          28           4  1.8974727E-02
          29           4  2.2943456E-02
          30           4  2.8554156E-02
          31           4  3.6771160E-02
          32           4  4.8238322E-02
          33           4  5.5757925E-02
          34           4  7.0671946E-02
          35           4  0.1380354    
          36           4  0.2273282    
          37           4  0.2744218    
          38           4  0.9913434    
          39           4   3.348676    
          40           4   7.404628    
           1           5   6.536460    
           2           5   2.715470    
           3           5  0.6065550    
           4           5  0.1490001    
           5           5  0.1221668    
           6           5  4.8476264E-02
           7           5  1.5592741E-02
           8           5  2.2400599E-02
           9           5  1.8035946E-02
          10           5  9.0977270E-03
          11           5  6.9854287E-03
          12           5  7.5062686E-03
          13           5  6.1569228E-03
          14           5  4.4663865E-03
          15           5  3.9701713E-03
          16           5  3.5980390E-03
          17           5  2.9919411E-03
          18           5  2.6382478E-03
          19           5  2.6053768E-03
          20           5  2.5089872E-03
          21           5  2.5089770E-03
          22           5  2.6054604E-03
          23           5  2.6383216E-03
          24           5  2.9919068E-03
          25           5  3.5979496E-03
          26           5  3.9701434E-03
          27           5  4.4663129E-03
          28           5  6.1567910E-03
          29           5  7.5060860E-03
          30           5  6.9854115E-03
          31           5  9.0978397E-03
          32           5  1.8036136E-02
          33           5  2.2400603E-02
          34           5  1.5592803E-02
          35           5  4.8476122E-02
          36           5  0.1221672    
          37           5  0.1489999    
          38           5  0.6065519    
          39           5   2.715474    
          40           5   6.536473    
           1           6   5.725729    
           2           6   2.246947    
           3           6  0.4922985    
           4           6  9.8842919E-02
           5           6  6.2489409E-02
           6           6  1.8173147E-02
           7           6  6.6206432E-03
           8           6  8.6967060E-03
           9           6  5.6643095E-03
          10           6  2.1659306E-03
          11           6  2.5553731E-03
          12           6  3.0143782E-03
          13           6  1.8374508E-03
          14           6  1.4761345E-03
          15           6  1.6728117E-03
          16           6  1.6072697E-03
          17           6  1.1015523E-03
          18           6  1.2369581E-03
          19           6  1.3113605E-03
          20           6  1.1368046E-03
          21           6  1.1367719E-03
          22           6  1.3113611E-03
          23           6  1.2369533E-03
          24           6  1.1015676E-03
          25           6  1.6073124E-03
          26           6  1.6728123E-03
          27           6  1.4760715E-03
          28           6  1.8374412E-03
          29           6  3.0144241E-03
          30           6  2.5554537E-03
          31           6  2.1658256E-03
          32           6  5.6643281E-03
          33           6  8.6966697E-03
          34           6  6.6206581E-03
          35           6  1.8173095E-02
          36           6  6.2488813E-02
          37           6  9.8842628E-02
          38           6  0.4922998    
          39           6   2.246950    
          40           6   5.725747    
           1           7   5.195386    
           2           7   2.066123    
           3           7  0.4755435    
           4           7  8.6390942E-02
           5           7  4.5123562E-02
           6           7  1.2378779E-02
           7           7  5.0989334E-03
           8           7  4.8304684E-03
           9           7  2.4727974E-03
          10           7  1.2721928E-03
          11           7  1.9590277E-03
          12           7  1.5760614E-03
          13           7  1.0732512E-03
          14           7  9.3238777E-04
          15           7  1.0767886E-03
          16           7  9.3770155E-04
          17           7  8.8798115E-04
          18           7  8.3631487E-04
          19           7  8.4891147E-04
          20           7  8.4816408E-04
          21           7  8.4813539E-04
          22           7  8.4889925E-04
          23           7  8.3631068E-04
          24           7  8.8803645E-04
          25           7  9.3768165E-04
          26           7  1.0767737E-03
          27           7  9.3237829E-04
          28           7  1.0733043E-03
          29           7  1.5761277E-03
          30           7  1.9590629E-03
          31           7  1.2721694E-03
          32           7  2.4727983E-03
          33           7  4.8306184E-03
          34           7  5.0990325E-03
          35           7  1.2378721E-02
          36           7  4.5123629E-02
          37           7  8.6391658E-02
          38           7  0.4755461    
          39           7   2.066122    
          40           7   5.195395    
           1           8   4.611448    
           2           8   1.824481    
           3           8  0.3851523    
           4           8  5.7363637E-02
           5           8  3.5796124E-02
           6           8  1.1554804E-02
           7           8  3.1073419E-03
           8           8  1.9301960E-03
           9           8  1.2515677E-03
          10           8  2.0647210E-03
          11           8  1.3168544E-03
          12           8  1.2561372E-03
          13           8  8.5937680E-04
          14           8  1.0880933E-03
          15           8  8.0435601E-04
          16           8  9.5451355E-04
          17           8  8.2312321E-04
          18           8  7.9690712E-04
          19           8  7.2828773E-04
          20           8  8.6158607E-04
          21           8  8.6158933E-04
          22           8  7.2830380E-04
          23           8  7.9693471E-04
          24           8  8.2315644E-04
          25           8  9.5451681E-04
          26           8  8.0434670E-04
          27           8  1.0880969E-03
          28           8  8.5940876E-04
          29           8  1.2561524E-03
          30           8  1.3168718E-03
          31           8  2.0648027E-03
          32           8  1.2515879E-03
          33           8  1.9302589E-03
          34           8  3.1073608E-03
          35           8  1.1554611E-02
          36           8  3.5796322E-02
          37           8  5.7363726E-02
          38           8  0.3851533    
          39           8   1.824481    
          40           8   4.611446    
           1           9   4.137331    
           2           9   1.612241    
           3           9  0.3291025    
           4           9  4.9904581E-02
           5           9  3.3756591E-02
           6           9  1.1515501E-02
           7           9  1.4229487E-03
           8           9  1.3121590E-03
           9           9  1.6764179E-03
          10           9  9.9377811E-04
          11           9  1.1516726E-03
          12           9  7.5606734E-04
          13           9  1.1134817E-03
          14           9  7.2051154E-04
          15           9  8.3212543E-04
          16           9  7.1065826E-04
          17           9  8.0708106E-04
          18           9  7.1362080E-04
          19           9  7.3588802E-04
          20           9  7.3627930E-04
          21           9  7.3626288E-04
          22           9  7.3591480E-04
          23           9  7.1361236E-04
          24           9  8.0710161E-04
          25           9  7.1067561E-04
          26           9  8.3214219E-04
          27           9  7.2054262E-04
          28           9  1.1135077E-03
          29           9  7.5607811E-04
          30           9  1.1516858E-03
          31           9  9.9379267E-04
          32           9  1.6764813E-03
          33           9  1.3121609E-03
          34           9  1.4229330E-03
          35           9  1.1515660E-02
          36           9  3.3756912E-02
          37           9  4.9904533E-02
          38           9  0.3291020    
          39           9   1.612242    
          40           9   4.137340    
           1          10   3.697126    
           2          10   1.432421    
           3          10  0.3023621    
           4          10  5.0641820E-02
           5          10  3.1042337E-02
           6          10  7.7182995E-03
           7          10  1.3271956E-03
           8          10  2.2605031E-03
           9          10  2.0299749E-03
          10          10  1.6535716E-03
          11          10  8.8732236E-04
          12          10  1.3339684E-03
          13          10  8.8640797E-04
          14          10  1.2275691E-03
          15          10  7.9367519E-04
          16          10  9.6216309E-04
          17          10  7.4959372E-04
          18          10  8.6659577E-04
          19          10  7.7296054E-04
          20          10  7.9509837E-04
          21          10  7.9509622E-04
          22          10  7.7295501E-04
          23          10  8.6659065E-04
          24          10  7.4959872E-04
          25          10  9.6220628E-04
          26          10  7.9367158E-04
          27          10  1.2276132E-03
          28          10  8.8642223E-04
          29          10  1.3339989E-03
          30          10  8.8731654E-04
          31          10  1.6535872E-03
          32          10  2.0298921E-03
          33          10  2.2605266E-03
          34          10  1.3271647E-03
          35          10  7.7185221E-03
          36          10  3.1042552E-02
          37          10  5.0641268E-02
          38          10  0.3023621    
          39          10   1.432421    
          40          10   3.697127    
           1          11   3.269301    
           2          11   1.270085    
           3          11  0.2696642    
           4          11  4.3792143E-02
           5          11  2.3425426E-02
           6          11  5.0473511E-03
           7          11  1.5822595E-03
           8          11  2.1088829E-03
           9          11  1.6689121E-03
          10          11  9.0541271E-04
          11          11  1.4239106E-03
          12          11  8.3079637E-04
          13          11  1.2173546E-03
          14          11  7.3719153E-04
          15          11  9.9414354E-04
          16          11  7.1770867E-04
          17          11  8.6996570E-04
          18          11  7.4453920E-04
          19          11  7.8980695E-04
          20          11  7.4995641E-04
          21          11  7.4995006E-04
          22          11  7.8983186E-04
          23          11  7.4453105E-04
          24          11  8.6999650E-04
          25          11  7.1775494E-04
          26          11  9.9420617E-04
          27          11  7.3720410E-04
          28          11  1.2173905E-03
          29          11  8.3081960E-04
          30          11  1.4239700E-03
          31          11  9.0540922E-04
          32          11  1.6689417E-03
          33          11  2.1088666E-03
          34          11  1.5823345E-03
          35          11  5.0473609E-03
          36          11  2.3425009E-02
          37          11  4.3791812E-02
          38          11  0.2696640    
          39          11   1.270082    
          40          11   3.269303    
           1          12   2.937989    
           2          12   1.149403    
           3          12  0.2398490    
           4          12  3.5830602E-02
           5          12  2.1737544E-02
           6          12  6.0402555E-03
           7          12  1.5837757E-03
           8          12  1.3589936E-03
           9          12  8.5391907E-04
          10          12  1.3533558E-03
          11          12  1.0051951E-03
          12          12  1.4637730E-03
          13          12  9.0422889E-04
          14          12  1.2846421E-03
          15          12  8.4179320E-04
          16          12  1.0697542E-03
          17          12  8.2337263E-04
          18          12  9.3487243E-04
          19          12  8.1375992E-04
          20          12  8.4308663E-04
          21          12  8.4311201E-04
          22          12  8.1374531E-04
          23          12  9.3487033E-04
          24          12  8.2335470E-04
          25          12  1.0697416E-03
          26          12  8.4179407E-04
          27          12  1.2846179E-03
          28          12  9.0421905E-04
          29          12  1.4638060E-03
          30          12  1.0052421E-03
          31          12  1.3534215E-03
          32          12  8.5390417E-04
          33          12  1.3590504E-03
          34          12  1.5838321E-03
          35          12  6.0401578E-03
          36          12  2.1737266E-02
          37          12  3.5830230E-02
          38          12  0.2398491    
          39          12   1.149398    
          40          12   2.937981    
           1          13   2.639995    
           2          13   1.029184    
           3          13  0.2115965    
           4          13  3.2243419E-02
           5          13  2.1095207E-02
           6          13  6.8403315E-03
           7          13  1.3208867E-03
           8          13  1.0780451E-03
           9          13  1.1315108E-03
          10          13  9.4598776E-04
          11          13  1.4218476E-03
          12          13  8.4590516E-04
          13          13  1.3449911E-03
          14          13  8.2256115E-04
          15          13  1.1847126E-03
          16          13  8.1750203E-04
          17          13  9.8211062E-04
          18          13  8.0735679E-04
          19          13  8.7339932E-04
          20          13  8.2194136E-04
          21          13  8.2192919E-04
          22          13  8.7341596E-04
          23          13  8.0737728E-04
          24          13  9.8213658E-04
          25          13  8.1749132E-04
          26          13  1.1847548E-03
          27          13  8.2256971E-04
          28          13  1.3450228E-03
          29          13  8.4590504E-04
          30          13  1.4218648E-03
          31          13  9.4599335E-04
          32          13  1.1315097E-03
          33          13  1.0780517E-03
          34          13  1.3208899E-03
          35          13  6.8402402E-03
          36          13  2.1095125E-02
          37          13  3.2243200E-02
          38          13  0.2115945    
          39          13   1.029177    
          40          13   2.639980    
           1          14   2.339368    
           2          14  0.9031677    
           3          14  0.1900761    
           4          14  3.0757505E-02
           5          14  1.8315334E-02
           6          14  4.7728308E-03
           7          14  1.2078353E-03
           8          14  1.4842399E-03
           9          14  1.2156751E-03
          10          14  1.0839994E-03
          11          14  8.3311368E-04
          12          14  1.1566324E-03
          13          14  8.6444628E-04
          14          14  1.1874136E-03
          15          14  8.8750827E-04
          16          14  1.0868937E-03
          17          14  8.9152448E-04
          18          14  9.7815529E-04
          19          14  8.9118944E-04
          20          14  9.0400106E-04
          21          14  9.0402411E-04
          22          14  8.9118502E-04
          23          14  9.7818382E-04
          24          14  8.9148781E-04
          25          14  1.0869170E-03
          26          14  8.8752387E-04
          27          14  1.1874915E-03
          28          14  8.6445420E-04
          29          14  1.1566626E-03
          30          14  8.3311310E-04
          31          14  1.0840110E-03
          32          14  1.2156607E-03
          33          14  1.4842286E-03
          34          14  1.2077780E-03
          35          14  4.7727628E-03
          36          14  1.8315285E-02
          37          14  3.0757282E-02
          38          14  0.1900737    
          39          14  0.9031612    
          40          14   2.339357    
           1          15   2.076819    
           2          15  0.8061348    
           3          15  0.1718439    
           4          15  2.8372560E-02
           5          15  1.5326051E-02
           6          15  3.7712010E-03
           7          15  1.2797758E-03
           8          15  1.7362339E-03
           9          15  1.4666035E-03
          10          15  1.0283525E-03
          11          15  1.3134673E-03
          12          15  9.2583161E-04
          13          15  1.3620844E-03
          14          15  9.1264385E-04
          15          15  1.2917117E-03
          16          15  9.4898342E-04
          17          15  1.1454135E-03
          18          15  9.5971336E-04
          19          15  1.0266938E-03
          20          15  9.7156782E-04
          21          15  9.7155460E-04
          22          15  1.0266921E-03
          23          15  9.5970946E-04
          24          15  1.1454222E-03
          25          15  9.4900973E-04
          26          15  1.2917208E-03
          27          15  9.1265328E-04
          28          15  1.3620809E-03
          29          15  9.2585513E-04
          30          15  1.3135064E-03
          31          15  1.0283625E-03
          32          15  1.4665765E-03
          33          15  1.7362641E-03
          34          15  1.2798347E-03
          35          15  3.7711514E-03
          36          15  1.5325955E-02
          37          15  2.8372467E-02
          38          15  0.1718423    
          39          15  0.8061293    
          40          15   2.076810    
           1          16   1.868790    
           2          16  0.7288816    
           3          16  0.1518663    
           4          16  2.3349470E-02
           5          16  1.4503814E-02
           6          16  3.9929282E-03
           7          16  1.1231644E-03
           8          16  1.0708871E-03
           9          16  8.3971350E-04
          10          16  9.4818854E-04
          11          16  8.6755125E-04
          12          16  1.0355029E-03
          13          16  8.4446062E-04
          14          16  1.0184352E-03
          15          16  8.8934897E-04
          16          16  9.8715024E-04
          17          16  9.2676410E-04
          18          16  9.4028877E-04
          19          16  9.2957984E-04
          20          16  9.2498650E-04
          21          16  9.2496467E-04
          22          16  9.2959014E-04
          23          16  9.4031653E-04
          24          16  9.2677231E-04
          25          16  9.8715059E-04
          26          16  8.8937534E-04
          27          16  1.0184745E-03
          28          16  8.4449933E-04
          29          16  1.0354617E-03
          30          16  8.6756243E-04
          31          16  9.4818685E-04
          32          16  8.3964906E-04
          33          16  1.0708576E-03
          34          16  1.1232406E-03
          35          16  3.9927638E-03
          36          16  1.4503479E-02
          37          16  2.3348989E-02
          38          16  0.1518656    
          39          16  0.7288774    
          40          16   1.868781    
           1          17   1.682773    
           2          17  0.6513962    
           3          17  0.1334963    
           4          17  2.0680748E-02
           5          17  1.3897667E-02
           6          17  4.7203596E-03
           7          17  1.2974825E-03
           8          17  1.1121881E-03
           9          17  1.1185135E-03
          10          17  1.0372847E-03
          11          17  1.3388518E-03
          12          17  1.0065495E-03
          13          17  1.4100326E-03
          14          17  1.0157519E-03
          15          17  1.4079409E-03
          16          17  1.0737024E-03
          17          17  1.3309255E-03
          18          17  1.1454495E-03
          19          17  1.2539949E-03
          20          17  1.1998026E-03
          21          17  1.1998233E-03
          22          17  1.2539965E-03
          23          17  1.1455230E-03
          24          17  1.3309231E-03
          25          17  1.0737297E-03
          26          17  1.4079469E-03
          27          17  1.0157845E-03
          28          17  1.4100611E-03
          29          17  1.0065705E-03
          30          17  1.3388674E-03
          31          17  1.0373285E-03
          32          17  1.1184867E-03
          33          17  1.1122460E-03
          34          17  1.2975368E-03
          35          17  4.7202543E-03
          36          17  1.3897818E-02
          37          17  2.0680457E-02
          38          17  0.1334961    
          39          17  0.6513941    
          40          17   1.682760    
           1          18   1.495406    
           2          18  0.5760691    
           3          18  0.1215160    
           4          18  1.9492419E-02
           5          18  1.1646166E-02
           6          18  3.3207962E-03
           7          18  9.9362165E-04
           8          18  1.1229988E-03
           9          18  8.9657179E-04
          10          18  8.6350023E-04
          11          18  7.7130087E-04
          12          18  8.5825718E-04
          13          18  8.0540398E-04
          14          18  8.6955173E-04
          15          18  8.5727352E-04
          16          18  8.6102646E-04
          17          18  9.0543320E-04
          18          18  8.6177466E-04
          19          18  9.1247330E-04
          20          18  8.8675588E-04
          21          18  8.8675064E-04
          22          18  9.1249275E-04
          23          18  8.6177490E-04
          24          18  9.0540317E-04
          25          18  8.6102402E-04
          26          18  8.5727451E-04
          27          18  8.6956052E-04
          28          18  8.0538192E-04
          29          18  8.5825723E-04
          30          18  7.7131728E-04
          31          18  8.6349051E-04
          32          18  8.9656992E-04
          33          18  1.1229974E-03
          34          18  9.9360174E-04
          35          18  3.3207973E-03
          36          18  1.1646218E-02
          37          18  1.9492339E-02
          38          18  0.1215155    
          39          18  0.5760652    
          40          18   1.495393    
           1          19   1.324991    
           2          19  0.5148127    
           3          19  0.1111729    
           4          19  1.8244758E-02
           5          19  9.6548405E-03
           6          19  2.5847533E-03
           7          19  1.2305861E-03
           8          19  1.4841720E-03
           9          19  1.4284987E-03
          10          19  1.0857856E-03
          11          19  1.3479530E-03
          12          19  1.0480207E-03
          13          19  1.4380740E-03
          14          19  1.0722389E-03
          15          19  1.5027740E-03
          16          19  1.1747387E-03
          17          19  1.5268221E-03
          18          19  1.3079960E-03
          19          19  1.4934812E-03
          20          19  1.4196240E-03
          21          19  1.4195935E-03
          22          19  1.4935147E-03
          23          19  1.3080083E-03
          24          19  1.5268032E-03
          25          19  1.1747908E-03
          26          19  1.5027865E-03
          27          19  1.0722652E-03
          28          19  1.4381189E-03
          29          19  1.0480707E-03
          30          19  1.3480044E-03
          31          19  1.0858348E-03
          32          19  1.4285331E-03
          33          19  1.4842153E-03
          34          19  1.2306329E-03
          35          19  2.5848045E-03
          36          19  9.6549261E-03
          37          19  1.8244550E-02
          38          19  0.1111721    
          39          19  0.5148097    
          40          19   1.324979    
           1          20   1.192554    
           2          20  0.4624030    
           3          20  9.7486801E-02
           4          20  1.5397593E-02
           5          20  9.2376266E-03
           6          20  2.6148204E-03
           7          20  8.2165736E-04
           8          20  9.5471600E-04
           9          20  7.7136443E-04
          10          20  8.2118704E-04
          11          20  7.6077151E-04
          12          20  8.1568497E-04
          13          20  7.8171899E-04
          14          20  7.7945361E-04
          15          20  8.2433026E-04
          16          20  7.6864578E-04
          17          20  8.6236722E-04
          18          20  7.9125952E-04
          19          20  8.6915225E-04
          20          20  8.3667471E-04
          21          20  8.3669182E-04
          22          20  8.6916424E-04
          23          20  7.9125573E-04
          24          20  8.6237409E-04
          25          20  7.6864683E-04
          26          20  8.2433986E-04
          27          20  7.7943120E-04
          28          20  7.8173366E-04
          29          20  8.1564940E-04
          30          20  7.6076546E-04
          31          20  8.2118064E-04
          32          20  7.7134697E-04
          33          20  9.5469621E-04
          34          20  8.2167791E-04
          35          20  2.6149307E-03
          36          20  9.2377104E-03
          37          20  1.5397601E-02
          38          20  9.7486079E-02
          39          20  0.4623988    
          40          20   1.192546    
           1          21   1.080469    
           2          21  0.4128641    
           3          21  8.4633455E-02
           4          21  1.3665727E-02
           5          21  9.5939580E-03
           6          21  3.3395076E-03
           7          21  1.1114897E-03
           8          21  1.0101704E-03
           9          21  1.1347090E-03
          10          21  1.0250584E-03
          11          21  1.3642737E-03
          12          21  1.0864714E-03
          13          21  1.5150181E-03
          14          21  1.1502162E-03
          15          21  1.6212808E-03
          16          21  1.2440728E-03
          17          21  1.6644144E-03
          18          21  1.3868383E-03
          19          21  1.6394386E-03
          20          21  1.5373125E-03
          21          21  1.5372876E-03
          22          21  1.6394632E-03
          23          21  1.3869097E-03
          24          21  1.6644800E-03
          25          21  1.2441163E-03
          26          21  1.6212683E-03
          27          21  1.1502299E-03
          28          21  1.5150111E-03
          29          21  1.0865014E-03
          30          21  1.3643040E-03
          31          21  1.0250362E-03
          32          21  1.1347439E-03
          33          21  1.0101991E-03
          34          21  1.1115258E-03
          35          21  3.3394443E-03
          36          21  9.5937224E-03
          37          21  1.3665294E-02
          38          21  8.4633201E-02
          39          21  0.4128636    
          40          21   1.080459    
           1          22  0.9655272    
           2          22  0.3688738    
           3          22  7.7482879E-02
           4          22  1.2431795E-02
           5          22  7.8703277E-03
           6          22  2.4974952E-03
           7          22  8.0940989E-04
           8          22  8.5915742E-04
           9          22  7.2971487E-04
          10          22  7.6600607E-04
          11          22  7.4635597E-04
          12          22  7.6283130E-04
          13          22  8.0075779E-04
          14          22  7.5241493E-04
          15          22  8.4433542E-04
          16          22  7.5342285E-04
          17          22  8.6697302E-04
          18          22  7.8481820E-04
          19          22  8.6360984E-04
          20          22  8.3113404E-04
          21          22  8.3112763E-04
          22          22  8.6362381E-04
          23          22  7.8480021E-04
          24          22  8.6695841E-04
          25          22  7.5338909E-04
          26          22  8.4433402E-04
          27          22  7.5240573E-04
          28          22  8.0074591E-04
          29          22  7.6280523E-04
          30          22  7.4635446E-04
          31          22  7.6602527E-04
          32          22  7.2974293E-04
          33          22  8.5915590E-04
          34          22  8.0941047E-04
          35          22  2.4973513E-03
          36          22  7.8700520E-03
          37          22  1.2431281E-02
          38          22  7.7482760E-02
          39          22  0.3688735    
          40          22  0.9655216    
           1          23  0.8567852    
           2          23  0.3320763    
           3          23  7.2988369E-02
           4          23  1.1678737E-02
           5          23  6.0279872E-03
           6          23  1.8384794E-03
           7          23  1.0872493E-03
           8          23  1.2063851E-03
           9          23  1.2090805E-03
          10          23  1.0535775E-03
          11          23  1.3155469E-03
          12          23  1.0996179E-03
          13          23  1.4881543E-03
          14          23  1.1634282E-03
          15          23  1.6309046E-03
          16          23  1.2617551E-03
          17          23  1.6892154E-03
          18          23  1.3818509E-03
          19          23  1.6386400E-03
          20          23  1.5185857E-03
          21          23  1.5186294E-03
          22          23  1.6386301E-03
          23          23  1.3818573E-03
          24          23  1.6892471E-03
          25          23  1.2617538E-03
          26          23  1.6308548E-03
          27          23  1.1634778E-03
          28          23  1.4881515E-03
          29          23  1.0996307E-03
          30          23  1.3155416E-03
          31          23  1.0536078E-03
          32          23  1.2090927E-03
          33          23  1.2064055E-03
          34          23  1.0872199E-03
          35          23  1.8384801E-03
          36          23  6.0278717E-03
          37          23  1.1678849E-02
          38          23  7.2987825E-02
          39          23  0.3320755    
          40          23  0.8567797    
           1          24  0.7720161    
           2          24  0.2962646    
           3          24  6.4421996E-02
           4          24  1.0497407E-02
           5          24  5.8030160E-03
           6          24  1.7053862E-03
           7          24  8.0644642E-04
           8          24  8.9950574E-04
           9          24  8.1280875E-04
          10          24  7.5748202E-04
          11          24  8.2469056E-04
          12          24  7.6975941E-04
          13          24  8.8888541E-04
          14          24  7.7694550E-04
          15          24  9.4363058E-04
          16          24  8.0901454E-04
          17          24  9.6367230E-04
          18          24  8.5564470E-04
          19          24  9.4604213E-04
          20          24  9.0498576E-04
          21          24  9.0499280E-04
          22          24  9.4601221E-04
          23          24  8.5564598E-04
          24          24  9.6365518E-04
          25          24  8.0898305E-04
          26          24  9.4361755E-04
          27          24  7.7694032E-04
          28          24  8.8890863E-04
          29          24  7.6976721E-04
          30          24  8.2468148E-04
          31          24  7.5749482E-04
          32          24  8.1281969E-04
          33          24  8.9952908E-04
          34          24  8.0643594E-04
          35          24  1.7053832E-03
          36          24  5.8030663E-03
          37          24  1.0497487E-02
          38          24  6.4420983E-02
          39          24  0.2962619    
          40          24  0.7720123    
           1          25  0.7040760    
           2          25  0.2630146    
           3          25  5.4627076E-02
           4          25  9.4699003E-03
           5          25  6.6977888E-03
           6          25  2.3808491E-03
           7          25  8.8194502E-04
           8          25  9.7526761E-04
           9          25  9.7930827E-04
          10          25  9.9702016E-04
          11          25  1.1488288E-03
          12          25  1.0889194E-03
          13          25  1.3675301E-03
          14          25  1.1603499E-03
          15          25  1.5157077E-03
          16          25  1.2126504E-03
          17          25  1.5506732E-03
          18          25  1.2855653E-03
          19          25  1.4924931E-03
          20          25  1.3866557E-03
          21          25  1.3866653E-03
          22          25  1.4924917E-03
          23          25  1.2855700E-03
          24          25  1.5507045E-03
          25          25  1.2126658E-03
          26          25  1.5157001E-03
          27          25  1.1603285E-03
          28          25  1.3674877E-03
          29          25  1.0889372E-03
          30          25  1.1488266E-03
          31          25  9.9701923E-04
          32          25  9.7930839E-04
          33          25  9.7523141E-04
          34          25  8.8192464E-04
          35          25  2.3808216E-03
          36          25  6.6978587E-03
          37          25  9.4699021E-03
          38          25  5.4626297E-02
          39          25  0.2630120    
          40          25  0.7040714    
           1          26  0.6359627    
           2          26  0.2378266    
           3          26  5.0028913E-02
           4          26  8.2191713E-03
           5          26  5.8085504E-03
           6          26  2.1107206E-03
           7          26  8.3614548E-04
           8          26  7.7265792E-04
           9          26  8.5763790E-04
          10          26  7.6342723E-04
          11          26  9.4754260E-04
          12          26  8.0171600E-04
          13          26  1.0492437E-03
          14          26  8.6202798E-04
          15          26  1.1146588E-03
          16          26  9.2306820E-04
          17          26  1.1335274E-03
          18          26  9.9098124E-04
          19          26  1.1126939E-03
          20          26  1.0600579E-03
          21          26  1.0600704E-03
          22          26  1.1126971E-03
          23          26  9.9097833E-04
          24          26  1.1334964E-03
          25          26  9.2308444E-04
          26          26  1.1146882E-03
          27          26  8.6204964E-04
          28          26  1.0492650E-03
          29          26  8.0171868E-04
          30          26  9.4753911E-04
          31          26  7.6345092E-04
          32          26  8.5763272E-04
          33          26  7.7266217E-04
          34          26  8.3613105E-04
          35          26  2.1106913E-03
          36          26  5.8084875E-03
          37          26  8.2188444E-03
          38          26  5.0028343E-02
          39          26  0.2378258    
